ItemID,ItemName,ItemDescription,Profession,ItemAtlas,ItemIcon,IconTransform,ItemAtlas1,ItemIcon1,ItemType,ItemQuality,ReqLevel,SellPrize,SortID,DoodadFx,Access,ShowTips,CanTrade,AuctionType,AuctionGroup,OverCnt,AuctionRange,AuctionUpperLimit,AuctPriceRecommend,AuctionRecentPrice,Overlap,NumberName,TimeLimit,Decompose,DecomposeGold,ItemEffect,ReqRoll,IsNeedShowTipsPanel,IsCanRecycle,Sell,BagType
1603001,55级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603002,55级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603003,55级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603004,55级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603011,55级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603012,55级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603013,55级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603021,55级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603022,55级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603031,55级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1603032,55级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,3,55,,100,,107=0|208=0,1,1,17,4,1,0.5=1.5,20,60,10000=7=90,20,个,,134=6,,,1,,1,,1
1701001,65级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701002,65级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701003,65级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701004,65级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701011,65级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701012,65级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701013,65级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701021,65级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701022,65级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701031,65级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1701032,65级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,1,65,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=2,,,1,,1,,1
1702001,65级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702002,65级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702003,65级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702004,65级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702011,65级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702012,65级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702013,65级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702021,65级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702022,65级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702031,65级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1702032,65级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,2,65,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,139=3,,,1,,1,,1
1703001,65级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703002,65级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703003,65级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703004,65级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703011,65级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703012,65级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703013,65级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703021,65级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703022,65级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703031,65级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1703032,65级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,3,65,,100,,107=0|208=0,1,1,17,5,1,0.5=1.5,20,60,10000=7=90,20,个,,139=6,,,1,,1,,1
1801001,75级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801002,75级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801003,75级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801004,75级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801011,75级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801012,75级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801013,75级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801021,75级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801022,75级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801031,75级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1801032,75级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,1,75,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=2,,,1,,1,,1
1802001,75级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802002,75级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802003,75级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802004,75级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802011,75级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802012,75级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802013,75级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802021,75级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802022,75级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802031,75级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1802032,75级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,2,75,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,140=3,,,1,,1,,1
1803001,75级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803002,75级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803003,75级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803004,75级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803011,75级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803012,75级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803013,75级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803021,75级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803022,75级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803031,75级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1803032,75级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,3,75,,100,,107=0|208=0,1,1,17,6,1,0.5=1.5,20,60,10000=7=90,20,个,,140=6,,,1,,1,,1
1901001,85级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901002,85级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901003,85级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901004,85级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901011,85级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901012,85级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901013,85级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901021,85级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901022,85级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901031,85级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1901032,85级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,1,85,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=2,,,1,,1,,1
1902001,85级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902002,85级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902003,85级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902004,85级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902011,85级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902012,85级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902013,85级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902021,85级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902022,85级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902031,85级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1902032,85级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,2,85,,150,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,141=3,,,1,,1,,1
1903001,85级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903002,85级疾风金属板,一块拥有神秘力量的金属板{n}可以用来制作疾风纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903003,85级智慧金属板,一块拥有神秘力量的金属板{n}可以用来制作智慧纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903004,85级健康金属板,一块拥有神秘力量的金属板{n}可以用来制作健康纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903011,85级破坏金属板,一块拥有神秘力量的金属板{n}可以用来制作破坏纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903012,85级铁壁金属板,一块拥有神秘力量的金属板{n}可以用来制作铁壁纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903013,85级生命金属板,一块拥有神秘力量的金属板{n}可以用来制作生命纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903021,85级魔力金属板,一块拥有神秘力量的金属板{n}可以用来制作魔力纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903022,85级帷幕金属板,一块拥有神秘力量的金属板{n}可以用来制作帷幕纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903031,85级致命金属板,一块拥有神秘力量的金属板{n}可以用来制作致命纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1903032,85级幸运金属板,一块拥有神秘力量的金属板{n}可以用来制作幸运纹章,0,Item/Item,400,,,,16,3,85,,100,,107=0|208=0,1,1,17,7,1,0.5=1.5,20,60,10000=7=90,20,个,,141=6,,,1,,1,,1
1911001,95级巨熊金属板,一块拥有神秘力量的金属板{n}可以用来制作巨熊纹章,0,Item/Item,400,,,,16,1,95,,14000,,107=0|208=0,1,0,0,0,99,0.5=1.5,99,0,,9999,个,,142=2,,,1,,1,,1
